action:bottom,action:inflow_highway,action:inflow_merge,action:left,outflow:bottom,outflow:center,outflow:left,reward,speed:bottom,speed:center,speed:left,state:speed:bottom,state:speed:left,step
24.782275557518005,0.0,24.782275557518005,0.0,1080,1080,0,0.737852845754809,2.7853010146794714,14.046320380747204,0.6117527845538789,0.09284336715598238,0.020391759485129297,240
9.060183316469193,27.838339805603027,9.060183316469193,27.838339805603027,360,2250,1980,0.6745256051673508,1.5572094160596583,17.024464619605556,15.110835806137464,0.051906980535321945,0.5036945268712488,280
18.05490419268608,12.540195286273956,18.05490419268608,12.540195286273956,360,1710,1350,0.6462516105848034,0.6472482360218386,14.124258606752743,12.551509419565145,0.021574941200727952,0.41838364731883815,320
30.0,6.74867570400238,30.0,6.74867570400238,450,1710,1260,0.6859935838536033,1.152699745399396,11.805960577917805,6.452755801058947,0.03842332484664653,0.21509186003529823,360
16.43754467368126,0.0,16.43754467368126,0.0,1080,1350,90,0.7956637542986456,3.093019230257228,11.595090322035958,0.1678862252551943,0.10310064100857426,0.005596207508506477,400
30.0,0.0,30.0,0.0,1260,1170,0,0.7847809864114206,3.756175409202305,11.743756794380904,1.6130653615270636e-121,0.12520584697341017,5.376884538423545e-123,440
16.977142319083214,6.292526721954346,16.977142319083214,6.292526721954346,630,1620,1080,0.7509532255596671,2.0001744776701202,11.472649843697173,5.665151889706041,0.066672482589004,0.1888383963235347,480
27.199416160583496,30.0,27.199416160583496,30.0,90,3600,3870,0.5333384888932418,0.3650203434212277,13.813811118226687,11.875482533283504,0.012167344780707589,0.3958494177761168,520
30.0,20.515196621418,30.0,20.515196621418,0,4320,4050,0.26502985576689075,1.3505997094664807e-08,17.74968511031968,16.349577611901147,4.501999031554936e-10,0.5449859203967049,560
6.7558372020721436,17.257084250450134,6.7558372020721436,17.257084250450134,90,2340,2160,0.47919236578889385,0.23384578988739418,18.216447105169355,16.682019479000303,0.00779485966291314,0.5560673159666768,600
25.294259190559387,0.0,25.294259190559387,0.0,1080,1170,0,0.737852845754809,2.7854160635056053,12.75417956244081,0.41837201624635145,0.09284720211685352,0.013945733874878382,640
12.796537354588509,0.0,12.796537354588509,0.0,1170,1170,0,0.7618589943599561,3.7549509412613538,11.76549928533618,4.019754489170901e-121,0.12516503137537846,1.339918163056967e-122,680
19.69787210226059,29.220353364944458,19.69787210226059,29.220353364944458,360,2340,2340,0.6882814379268989,1.3616832457110057,14.09892104480044,14.769556115709715,0.04538944152370019,0.49231853719032387,720
25.244408547878265,11.409711241722107,25.244408547878265,11.409711241722107,360,2160,1530,0.6550195923606698,0.7235015498093607,13.69574515877947,11.204012702090633,0.02411671832697869,0.37346709006968776,760
20.087142884731293,0.0,20.087142884731293,0.0,1080,1260,90,0.7956637542986456,3.0110140149336204,11.671845279686377,0.28499918375219657,0.10036713383112068,0.009499972791739886,800
23.683306574821472,18.514328598976135,23.683306574821472,18.514328598976135,360,2700,2700,0.700818338699942,1.4353544493500694,13.931190323820363,13.118255618511515,0.04784514831166898,0.43727518728371717,840
29.507163763046265,0.0,29.507163763046265,0.0,1080,1620,180,0.8141347969073697,2.785421247476356,12.382482680813387,0.4412654981274005,0.09284737491587854,0.014708849937580017,880
23.729203641414642,0.0,23.729203641414642,0.0,1170,1170,0,0.7618589943599561,3.755022212700992,11.768150502224296,4.23971704161305e-121,0.12516740709003307,1.4132390138710166e-122,920
0.9364414215087891,6.814221739768982,0.9364414215087891,6.814221739768982,360,1440,1080,0.6316684122049203,0.8303931372591922,12.026491957629913,6.096754041580425,0.027679771241973072,0.2032251347193475,960
22.991357445716858,0.0,22.991357445716858,0.0,1080,1080,0,0.737852845754809,3.572484232046956,11.570596445137223,0.1817428269702986,0.11908280773489853,0.006058094232343286,1000
7.986329197883606,29.46982115507126,7.986329197883606,29.46982115507126,360,2700,2610,0.697783074213851,1.5292904789075359,14.785490073613,12.018476376298059,0.05097634929691786,0.4006158792099353,1040
13.646168410778046,25.453598499298096,13.646168410778046,25.453598499298096,0,4050,3690,0.255342635963207,1.2701141082639787e-05,20.816486629306745,20.167214552990544,4.233713694213262e-07,0.6722404850996848,1080
22.36608177423477,0.0,22.36608177423477,0.0,1080,1170,180,0.8141347969073697,2.8892069524538937,13.640783259592524,0.5191367055444718,0.0963068984151298,0.017304556851482394,1120
20.477790534496307,16.6071979701519,20.477790534496307,16.6071979701519,540,1800,1260,0.7253228424659461,2.039588467324001,13.42296018445804,12.284708971513771,0.06798628224413336,0.40949029905045903,1160
8.053993284702301,0.0,8.053993284702301,0.0,1080,1260,180,0.8141347969073697,2.790181681933678,12.561153478028318,0.40647807337181285,0.09300605606445593,0.013549269112393762,1200
28.87917459011078,15.298794955015182,28.87917459011078,15.298794955015182,270,2340,1980,0.6228428225032318,1.2396790999748688,13.914087027094405,11.654849319588509,0.04132263666582896,0.38849497731961696,1240
30.0,0.0,30.0,0.0,1080,1170,180,0.8141347969073697,2.785286037424209,12.52765428602391,0.3761502637615247,0.0928428679141403,0.012538342125384157,1280
22.165891528129578,7.86820113658905,22.165891528129578,7.86820113658905,450,1710,1350,0.6906422852128291,1.6423359760064038,11.914645400085808,6.8436145869642235,0.054744532533546796,0.2281204862321408,1320
21.481955498456955,1.8973901867866516,21.481955498456955,1.8973901867866516,900,1350,270,0.775671180438768,2.2873498876657847,11.426827917760441,1.9594144495261616,0.07624499625552615,0.06531381498420538,1360
30.0,2.4529650807380676,30.0,2.4529650807380676,900,1350,540,0.8043353861567185,2.734072885003327,11.244519669616938,2.430026772156116,0.09113576283344423,0.08100089240520388,1400
30.0,0.0,30.0,0.0,1260,1260,0,0.7847809864114206,3.5521010756980744,11.661602667170566,0.061385450476610835,0.11840336918993581,0.0020461816825536943,1440
21.122671365737915,15.284109860658646,21.122671365737915,15.284109860658646,360,2790,2790,0.7037934865898019,1.5291425446052613,13.246980267721195,9.48937515421241,0.05097141815350871,0.3163125051404137,1480
20.539972186088562,1.3676843047142029,20.539972186088562,1.3676843047142029,630,1800,720,0.7275673621834591,1.6449103670127272,11.789174822395989,1.424593149940555,0.054830345567090905,0.047486438331351834,1520
14.136194363236427,7.855529487133026,14.136194363236427,7.855529487133026,270,2160,2160,0.6298929104091968,0.741575160809932,12.276564897089958,7.023609877551346,0.024719172026997735,0.23412032925171153,1560
30.0,0.0,30.0,0.0,1080,1530,180,0.8141347969073697,2.8837324777348066,11.75747951109783,0.1924376214953095,0.09612441592449356,0.0064145873831769834,1600
0.0,0.0,0.0,0.0,180,360,0,0.3603373301944294,0.09487701070700708,11.912156916730435,1.8489572984146962e-121,0.0031625670235669026,6.163190994715655e-123,1640
30.0,9.413843750953674,30.0,9.413843750953674,0,1890,2610,0.22231511647551697,0.7123878408445792,13.067457972421753,8.03438034724563,0.023746261361485974,0.267812678241521,1680
30.0,11.702218651771545,30.0,11.702218651771545,0,3960,3600,0.25283301944813735,8.433355749276888e-08,15.11993537365187,11.458086794789372,2.811118583092296e-09,0.38193622649297904,1720
30.0,0.0,30.0,0.0,1080,1350,180,0.8141347969073697,2.934856025320245,12.146430517746428,0.29223002580628965,0.0978285341773415,0.009741000860209655,1760
20.25390163064003,0.0,20.25390163064003,0.0,1170,1170,0,0.7618589943599561,3.7550491221018176,11.767975474126567,2.8077713434195827e-121,0.12516830407006058,9.359237811398609e-123,1800
18.014530688524246,6.563078463077545,18.014530688524246,6.563078463077545,540,1620,1170,0.7204703497279727,1.6023977485135077,11.611534514998983,5.862268530061992,0.05341325828378359,0.1954089510020664,1840
30.0,16.726056039333344,30.0,16.726056039333344,90,3150,3420,0.5207830487454931,0.3810114987210415,14.070152899360107,13.066787539560158,0.012700383290701384,0.4355595846520053,1880
20.013132691383362,0.0,20.013132691383362,0.0,990,1800,270,0.8023275730328974,2.690696860166591,12.213879846343051,0.3644374027510286,0.08968989533888636,0.012147913425034287,1920
12.6775411516428,0.9543818235397339,12.6775411516428,0.9543818235397339,1080,1170,180,0.8141347969073697,3.153543084890991,11.464062283720224,0.7765454379692208,0.1051181028296997,0.025884847932307362,1960
20.42915940284729,17.178588062524796,20.42915940284729,17.178588062524796,180,2610,2520,0.5795537129377182,0.8922632209849468,14.4558065734761,12.441669796977578,0.029742107366164894,0.4147223265659193,2000
27.90240168571472,0.0,27.90240168571472,0.0,1080,1350,180,0.8141347969073697,2.785350331179629,12.711951773396489,0.4153704987652903,0.09284501103932095,0.013845683292176343,2040
0.0,24.750248193740845,0.0,24.750248193740845,90,2880,2970,0.5071921538682911,0.09357124643190755,15.810583572426271,14.730173362927072,0.0031190415477302517,0.49100577876423573,2080
30.0,9.546549618244171,30.0,9.546549618244171,540,1800,1170,0.7204703497279727,1.9563490866398006,13.562239384182465,8.978298818508971,0.06521163622132668,0.29927662728363236,2120
16.764203757047653,0.0,16.764203757047653,0.0,1170,1260,0,0.7618589943599561,3.2414165704706677,11.674013688573064,0.23690956504189148,0.10804721901568892,0.007896985501396383,2160
1.3000711798667908,5.239899158477783,1.3000711798667908,5.239899158477783,360,1260,900,0.6206823945028385,1.070850089705064,11.612654456760316,4.790296996158533,0.0356950029901688,0.15967656653861778,2200
30.0,14.97077465057373,30.0,14.97077465057373,90,3240,3420,0.5207830487454931,0.7734030602476081,14.705939653884794,12.187033211400509,0.025780102008253602,0.406234440380017,2240
26.984200179576874,7.26029634475708,26.984200179576874,7.26029634475708,270,2340,1890,0.6191730064265164,0.5178856462682228,12.817199255635035,6.653051416411316,0.017262854875607424,0.22176838054704387,2280
13.976022899150848,9.603280574083328,13.976022899150848,9.603280574083328,180,2340,2430,0.5763878424554503,0.5073178775356268,12.493923241349174,9.390664004197784,0.016910595917854227,0.31302213347325947,2320
18.176068514585495,2.861170470714569,18.176068514585495,2.861170470714569,450,1710,900,0.6650730691308642,0.911865465141247,11.644944053940202,2.884666613539773,0.030395515504708235,0.09615555378465909,2360
8.992308229207993,22.456651031970978,8.992308229207993,22.456651031970978,90,3420,3780,0.5309004195920338,0.3651586174848424,13.041514793479337,13.456767157900867,0.012171953916161413,0.44855890526336223,2400
30.0,4.206577241420746,30.0,4.206577241420746,270,1980,1260,0.5899201265614584,0.6191033210658565,11.894961083259929,4.210643827177985,0.020636777368861884,0.14035479423926617,2440
18.471661806106567,9.6823950111866,18.471661806106567,9.6823950111866,180,1980,1890,0.5557251615467308,0.4075945027468359,12.890797571053076,8.550251957295725,0.01358648342489453,0.28500839857652416,2480
22.020244896411896,0.0,22.020244896411896,0.0,1170,1440,180,0.8381409455125167,3.0020689686720976,11.750702368756688,0.2410628513875043,0.10006896562240325,0.008035428379583476,2520
30.0,1.8579572439193726,30.0,1.8579572439193726,720,1170,450,0.7374356953049819,2.289624973005203,11.184658005884122,1.7457630087512626,0.07632083243350676,0.05819210029170875,2560
0.0,0.0,0.0,0.0,90,540,180,0.3493665816064727,0.04475408217192312,11.304128818447275,0.05178718524638496,0.0014918027390641042,0.001726239508212832,2600
20.869115442037582,2.5150099396705627,20.869115442037582,2.5150099396705627,450,900,720,0.6526732234567381,1.3236175228166913,11.078810862122205,2.396833828644308,0.04412058409388971,0.07989446095481026,2640
28.555639386177063,11.173584759235382,28.555639386177063,11.173584759235382,90,3060,3240,0.5154836143614516,0.35237670169930324,12.690373771862088,8.987023766885475,0.011745890056643442,0.29956745889618247,2680
30.0,3.09348464012146,30.0,3.09348464012146,360,1620,1080,0.6316684122049203,0.6103312147253307,11.666392829553583,3.124213562991372,0.02034437382417769,0.1041404520997124,2720
30.0,2.9080939292907715,30.0,2.9080939292907715,360,1530,1080,0.6316684122049203,1.040697026540204,11.155742983759094,2.9012442735818063,0.03468990088467347,0.09670814245272688,2760
30.0,0.0,30.0,0.0,1170,1350,180,0.8381409455125167,3.050525154589289,11.530740842014007,0.0727750361412888,0.10168417181964297,0.00242583453804296,2800
21.16250306367874,7.159071564674377,21.16250306367874,7.159071564674377,270,2160,2160,0.6298929104091968,1.2360088802560711,12.027292866388532,5.706095284535119,0.041200296008535704,0.19020317615117063,2840
11.097554862499237,0.0,11.097554862499237,0.0,1080,1530,180,0.8141347969073697,2.785356409348848,11.835044057648474,0.17836112387612682,0.0928452136449616,0.005945370795870894,2880
4.93326723575592,23.330200016498566,4.93326723575592,23.330200016498566,270,2790,3060,0.6607049773505912,1.2359936003037029,12.940890835532619,7.081496922836524,0.0411997866767901,0.23604989742788413,2920
12.434784471988678,16.713862717151642,12.434784471988678,16.713862717151642,0,4590,4320,0.27196078724599454,4.578668726082211e-06,17.154631571649833,10.76532514130665,1.5262229086940703e-07,0.35884417137688834,2960
16.21195524930954,0.48937082290649414,16.21195524930954,0.48937082290649414,990,1710,450,0.8226659342353368,2.7822404685997193,12.619226606779247,0.8288336360709829,0.09274134895332398,0.027627787869032763,3000
30.0,5.987980663776398,30.0,5.987980663776398,270,1710,1530,0.6033368096965507,1.0085074036131938,11.877779839589353,5.554011051329628,0.03361691345377313,0.18513370171098759,3040
18.797740638256073,4.273621737957001,18.797740638256073,4.273621737957001,360,1350,900,0.6206823945028385,0.511161294042874,11.583124998746689,4.254643589524013,0.017038709801429134,0.1418214529841338,3080
26.380798816680908,11.368546932935715,26.380798816680908,11.368546932935715,180,2520,2790,0.5886628590458971,0.7754954824058276,12.760419138025775,8.666297811280668,0.025849849413527585,0.2888765937093556,3120
23.377504348754883,3.426617681980133,23.377504348754883,3.426617681980133,270,2070,1440,0.5990350786840363,0.6296817855461059,11.77527039618941,3.368161096461769,0.02098939285153686,0.11227203654872563,3160
16.376447081565857,0.0,16.376447081565857,0.0,1080,1350,180,0.8141347969073697,2.7873136890751598,11.5829159226259,0.08575110749155282,0.09291045630250533,0.002858370249718427,3200
2.9065436124801636,15.219523161649704,2.9065436124801636,15.219523161649704,180,2880,3150,0.600020209072975,1.0058010797260164,12.477685346585776,9.2717048774582,0.03352670265753388,0.30905682924860667,3240
30.0,0.0,30.0,0.0,990,1890,360,0.8132686084801142,2.690744735637558,12.140452819718629,0.3136916164745867,0.0896914911879186,0.010456387215819558,3280
8.662118911743164,0.8982717990875244,8.662118911743164,0.8982717990875244,1080,1170,180,0.8141347969073697,3.541997528815884,11.695889317031343,0.7140943179867676,0.1180665842938628,0.023803143932892252,3320
3.3819562196731567,30.0,3.3819562196731567,30.0,270,2970,3150,0.6634680539527607,0.8024069222688892,12.675056455018687,10.80837079173037,0.026746897408962973,0.36027902639101234,3360
23.60892802476883,19.141557812690735,23.60892802476883,19.141557812690735,0,4140,3690,0.255342635963207,4.873197030685449e-07,17.263753595135192,15.783095912187648,1.624399010228483e-08,0.5261031970729216,3400
30.0,0.0,30.0,0.0,1080,1260,180,0.8141347969073697,2.9410634022419457,12.840509785908512,0.45357002008473657,0.09803544674139819,0.015119000669491218,3440
11.134397685527802,9.184678494930267,11.134397685527802,9.184678494930267,630,1440,900,0.7399672078575853,2.114041179252177,11.911413078321303,7.87304646229618,0.0704680393084059,0.26243488207653937,3480
18.816245198249817,2.3339223861694336,18.816245198249817,2.3339223861694336,990,1440,360,0.8132686084801142,2.3542769346028494,11.453355396485446,2.4025895677475284,0.07847589782009498,0.08008631892491762,3520
16.747366413474083,1.4148938655853271,16.747366413474083,1.4148938655853271,990,1260,180,0.7888959216376795,3.26485154605802,11.57482643049847,1.3006644222907453,0.10882838486860066,0.043355480743024845,3560
15.106582939624786,0.0,15.106582939624786,0.0,1080,1260,180,0.8141347969073697,3.265010918505626,11.480916966839775,0.029295950145500783,0.10883369728352087,0.0009765316715166927,3600
24.375862777233124,28.464887738227844,24.375862777233124,28.464887738227844,450,2700,2790,0.7481841612178275,1.6240875071416636,13.32332543564977,10.861139508633382,0.054136250238055454,0.3620379836211127,3640
22.62204498052597,1.3135743141174316,22.62204498052597,1.3135743141174316,720,1710,630,0.753290480677572,1.592838888448577,11.557016124718285,1.3802541374819481,0.053094629614952565,0.04600847124939827,3680
7.387708425521851,2.99302339553833,7.387708425521851,2.99302339553833,270,1440,990,0.5746426620235883,1.0247587826617177,11.342822360227675,2.9112445765303994,0.03415862608872392,0.09704148588434665,3720
3.815596103668213,0.0,3.815596103668213,0.0,1080,1170,180,0.8141347969073697,2.859701867127734,11.257801676969581,0.0741475469864636,0.09532339557092447,0.0024715848995487868,3760
13.891318291425705,19.645269513130188,13.891318291425705,19.645269513130188,180,2970,3240,0.6027363141019689,0.9500572487816777,13.62929219823234,11.295664395872112,0.03166857495938926,0.3765221465290704,3800
25.15119194984436,2.758961319923401,25.15119194984436,2.758961319923401,540,1890,900,0.7044023277432071,1.0422706591177011,11.681339901335253,2.972670754479008,0.03474235530392337,0.09908902514930026,3840
21.028077006340027,16.669420301914215,21.028077006340027,16.669420301914215,180,2970,3150,0.600020209072975,0.704766241214464,13.538382091393089,11.941208231861303,0.023492208040482132,0.39804027439537676,3880
30.0,0.6222242116928101,30.0,0.6222242116928101,810,1710,450,0.7677011119800844,2.0371723150445353,12.050135210317695,0.823755365670652,0.06790574383481784,0.027458512189021733,3920
0.0,2.4186649918556213,0.0,2.4186649918556213,180,900,720,0.4931519212848076,0.05596644219331054,11.434153737347927,2.3732796043537348,0.0018655480731103514,0.07910932014512449,3960
10.865019857883453,0.0,10.865019857883453,0.0,990,1080,180,0.7888959216376795,3.432231478737723,11.50308142690803,0.06052709165837041,0.11440771595792411,0.00201756972194568,4000
4.6056729555130005,14.92315873503685,4.6056729555130005,14.92315873503685,270,2520,2610,0.6461002915497319,1.1820886392771779,13.18388034422947,10.473106861684736,0.039402954642572596,0.34910356205615783,4040
27.483109831809998,0.0,27.483109831809998,0.0,990,1710,270,0.8023275730328974,2.6906064161414345,12.130693637664837,0.36714411247778,0.08968688053804781,0.012238137082592667,4080
30.0,18.54194238781929,30.0,18.54194238781929,360,2790,2970,0.7095754811527132,1.3425639386376589,12.81591491244259,11.264021590329573,0.044752131287921965,0.3754673863443191,4120
26.137568056583405,0.0,26.137568056583405,0.0,1080,1890,360,0.8385074837498043,2.7854177463920022,12.019073087905934,0.3478236936552208,0.09284725821306675,0.011594123121840693,4160
30.0,0.0,30.0,0.0,1170,1170,0,0.7618589943599561,3.7549754769074513,11.768220309181102,3.3419201086984984e-121,0.12516584923024837,1.1139733695661662e-122,4200
23.011749386787415,0.0,23.011749386787415,0.0,1170,1260,0,0.7618589943599561,3.7548327014096743,11.75631362986387,0.061944160067604004,0.12516109004698914,0.0020648053355868,4240
17.838482558727264,1.1145848035812378,17.838482558727264,1.1145848035812378,990,1260,270,0.8023275730328974,3.087036943654405,11.533427994185548,0.8563535816612842,0.10290123145514683,0.02854511938870947,4280
2.1883624792099,5.760674178600311,2.1883624792099,5.760674178600311,360,1440,1170,0.6367504164876041,0.8351199249174585,11.344650228626172,5.289743674933203,0.027837330830581947,0.1763247891644401,4320
6.970420181751251,9.556560069322586,6.970420181751251,9.556560069322586,360,1620,1620,0.6591720355453066,0.9818709053027976,12.066750862450982,8.78476007175046,0.03272903017675992,0.29282533572501535,4360
29.070618152618408,26.670513153076172,29.070618152618408,26.670513153076172,0,4140,4230,0.269680123179488,0.07104390948535994,14.409106956492597,11.800871624628082,0.0023681303161786644,0.3933623874876027,4400
17.50867187976837,0.854361355304718,17.50867187976837,0.854361355304718,810,1710,360,0.7583037862248617,2.0853518723749587,12.167271404311546,0.8950378537784953,0.0695117290791653,0.029834595125949843,4440
28.277957439422607,24.864120483398438,28.277957439422607,24.864120483398438,360,2790,2790,0.7037934865898019,1.204029611033843,13.437072860045301,13.37335465379211,0.04013432036779477,0.445778488459737,4480
30.0,0.0,30.0,0.0,1080,1710,360,0.8385074837498043,2.7854225439658054,12.338400324759505,0.44059568338419214,0.09284741813219351,0.014686522779473072,4520
18.684036433696747,9.25271674990654,18.684036433696747,9.25271674990654,360,1710,1350,0.6462516105848034,1.3556703517922006,12.269721802257976,7.939677336041129,0.045189011726406686,0.26465591120137094,4560
11.643671840429306,1.3275146484375,11.643671840429306,1.3275146484375,1080,1350,180,0.8141347969073697,2.9855796472644887,11.727290579671493,1.2580753885593332,0.09951932157548296,0.04193584628531111,4600
20.28045281767845,1.0082387924194336,20.28045281767845,1.0082387924194336,1080,1170,180,0.8141347969073697,3.10785083128468,11.496360997780435,0.818443444097066,0.10359502770948933,0.027281448136568867,4640
30.0,10.02155989408493,30.0,10.02155989408493,450,2160,1980,0.7189162797953765,1.777971716823425,12.856377676824973,8.706477757671806,0.05926572389411417,0.29021592525572687,4680
22.1266508102417,4.15482223033905,22.1266508102417,4.15482223033905,450,1620,990,0.670716119315733,1.1296145355918585,11.917435016022674,4.010045277094031,0.037653817853061954,0.13366817590313437,4720
24.05366063117981,13.373840153217316,24.05366063117981,13.373840153217316,90,3420,3600,0.5259176499020494,0.17825388295725358,12.909539600926518,10.389341125891471,0.0059417960985751195,0.34631137086304903,4760
15.987451672554016,0.0,15.987451672554016,0.0,990,1800,360,0.8132686084801142,2.6906506819143963,12.226209372586165,0.32154343709076555,0.08968835606381322,0.010718114569692185,4800
25.178206264972687,11.164053976535797,25.178206264972687,11.164053976535797,270,2700,2790,0.6521107039256828,1.0887462969637984,13.610838128512327,9.286994002883496,0.03629154323212661,0.3095664667627832,4840
6.086021661758423,6.201172471046448,6.086021661758423,6.201172471046448,360,1800,1440,0.6507178613481553,0.7785227389185588,11.980186147797184,5.959181637594721,0.02595075796395196,0.19863938791982402,4880
22.67009675502777,0.0,22.67009675502777,0.0,1080,1530,180,0.8141347969073697,2.8458157879936468,11.805884972282644,0.15518433931702677,0.09486052626645489,0.005172811310567559,4920
0.0,28.062702119350433,0.0,28.062702119350433,90,2880,3060,0.5100044327302882,0.093574692513773,16.050813453344826,11.79472354467276,0.0031191564171257668,0.393157451489092,4960
25.15362560749054,0.0,25.15362560749054,0.0,990,1710,360,0.8132686084801142,3.464521451334769,12.767735785909254,0.44395244910174325,0.11548404837782564,0.014798414970058108,5000
0.4951760172843933,10.70178285241127,0.4951760172843933,10.70178285241127,180,2160,1980,0.5593949776234461,0.5397080107033841,13.906651506221541,8.96955566635053,0.017990267023446138,0.298985188878351,5040
12.661659121513367,0.0,12.661659121513367,0.0,1170,1260,180,0.8381409455125167,3.4660664169939666,11.822014488962775,0.26738706719121985,0.11553554723313222,0.008912902239707329,5080
13.772629871964455,0.0,13.772629871964455,0.0,1170,1170,0,0.7618589943599561,3.7548985708899068,11.765738369470478,2.5690780500364953e-121,0.12516328569633023,8.563593500121651e-123,5120
30.0,30.0,30.0,30.0,450,2700,2610,0.7421737488418767,1.717425492698227,13.776757899023158,13.230893440761426,0.05724751642327423,0.4410297813587142,5160
12.756989300251007,5.986202359199524,12.756989300251007,5.986202359199524,270,2070,1530,0.6033368096965507,0.5093879263727334,12.209407966148456,5.659319477016932,0.016979597545757782,0.18864398256723106,5200
27.22283899784088,3.830890953540802,27.22283899784088,3.830890953540802,990,1440,360,0.8132686084801142,2.8562369380202806,11.34477641952953,3.7387141861487114,0.09520789793400936,0.12462380620495704,5240
30.0,21.190418601036072,30.0,21.190418601036072,360,2970,3060,0.7123877600147103,1.1440433373441585,13.791667358074033,9.955149138518294,0.03813477791147195,0.3318383046172765,5280
29.621204137802124,0.0,29.621204137802124,0.0,1080,1800,270,0.8275664483025875,2.7853794860511663,12.307713149811672,0.29561111769715337,0.09284598286837221,0.009853703923238446,5320
